customer_id,trans_date,tran_amount,response
CS2287,2013-03-21,59,0
CS5050,2015-03-03,38,0
CS3925,2011-11-02,35,0
CS2528,2013-04-16,102,0
CS2006,2011-07-12,100,0
CS1257,2013-03-11,89,0
CS5855,2015-02-26,63,0
CS3411,2015-02-28,48,0
CS5566,2011-11-20,79,0
CS5050,2013-11-02,97,0
CS3076,2014-05-23,69,0
CS2898,2012-07-14,62,0
CS4839,2011-12-29,57,1
CS5208,2015-02-14,49,0
CS2148,2013-08-20,97,1
CS1306,2012-01-21,72,0
CS4343,2012-01-31,59,0
CS2699,2013-11-23,64,0
CS6005,2013-02-16,52,0
CS2540,2014-08-28,87,0
CS2934,2013-04-11,77,0
CS1791,2014-06-04,78,0
CS5217,2012-06-15,42,0
CS2329,2014-02-11,67,0
CS4724,2012-10-29,97,0
CS1909,2012-08-26,39,0
CS3421,2012-06-08,41,0
CS6025,2014-02-20,77,0
CS4665,2013-12-27,68,0
CS3708,2013-11-19,77,0
CS3359,2013-03-13,39,0
CS5382,2011-10-29,46,1
CS4703,2011-05-25,53,0
CS1433,2014-12-20,99,0
CS3001,2011-06-19,100,0
CS4924,2014-08-03,56,1
CS4136,2014-01-07,79,1
CS4224,2013-05-12,80,0
CS1332,2012-07-12,59,0
CS2962,2014-10-25,71,0
CS1839,2014-02-06,52,1
CS6025,2011-09-08,88,0
CS1903,2012-11-23,91,0
CS3080,2013-03-27,65,0
CS2967,2012-12-19,97,0
CS4084,2015-02-11,53,0
CS3758,2014-04-02,55,0
CS2376,2014-05-21,58,0
CS6101,2011-06-25,71,0
CS4282,2013-09-28,58,0
CS3595,2013-02-17,81,1
CS5043,2014-03-22,85,0
CS3785,2012-05-02,95,0
CS5370,2014-10-03,61,1
CS2269,2014-09-24,53,0
CS2979,2011-09-29,98,0
CS3678,2012-09-05,78,0
CS2927,2012-12-31,84,0
CS4491,2014-03-09,57,0
CS1844,2011-11-25,97,0
CS3683,2013-09-14,38,0
CS5057,2013-12-04,90,0
CS2384,2013-08-03,69,0
CS3655,2012-04-29,91,1
CS3810,2013-08-21,71,0
CS5241,2012-10-26,83,0
CS3890,2011-12-22,47,0
CS3155,2012-11-06,68,0
CS3160,2011-09-15,78,0
CS4573,2012-08-03,37,0
CS1558,2012-01-25,86,0
CS2243,2012-01-28,92,0
CS2209,2012-10-09,67,0
CS5182,2012-07-28,86,0
CS6085,2014-09-12,87,0
CS4462,2012-07-08,70,0
CS2989,2012-07-15,58,0
CS1683,2013-08-22,82,0
CS4418,2012-07-23,79,0
CS3404,2014-09-21,84,0
CS3052,2011-12-31,92,1
CS2618,2014-08-10,90,0
CS5489,2012-01-22,104,0
CS1396,2013-03-15,53,0
CS2904,2012-10-19,46,0
CS3281,2013-09-07,53,1
CS4026,2014-12-27,91,0
CS3249,2012-08-09,35,1
CS2591,2012-05-17,83,0
CS5420,2014-05-15,43,0
CS5721,2013-03-27,97,0
CS5065,2014-01-02,79,0
CS1826,2013-04-15,95,1
CS4578,2013-09-05,98,1
CS1948,2013-03-05,94,0
CS3930,2013-06-09,41,0
CS6096,2011-10-31,103,0
CS3157,2012-03-20,100,0
CS2232,2013-01-20,97,0
CS2502,2014-03-04,91,0
CS1862,2014-07-16,60,0
CS4054,2013-06-12,80,0
CS5791,2012-06-27,36,0
CS5484,2012-11-04,54,1
CS1938,2013-07-04,53,0
CS4203,2012-11-20,79,0
CS5514,2012-08-18,70,1
CS1549,2012-05-05,88,0
CS4587,2013-05-19,46,0
CS1194,2014-03-24,52,0
CS2787,2011-10-29,45,0
CS1583,2013-09-16,84,0
CS2615,2013-04-29,98,0
CS3163,2012-06-14,40,0
CS3250,2011-11-21,72,0
CS2119,2014-12-09,104,0
CS5983,2014-09-03,38,0
CS5531,2011-05-17,58,0
CS1820,2013-10-17,94,0
CS5131,2013-04-06,91,0
CS2512,2014-06-07,88,0
CS2531,2014-03-08,46,0
CS5620,2013-06-08,55,1
CS2913,2012-02-13,55,1
CS4239,2012-02-17,77,0
CS4654,2013-07-16,48,0
CS5942,2011-11-24,101,0
CS4721,2012-05-03,35,0
CS2687,2013-12-22,81,0
CS2305,2015-02-06,58,0
CS3525,2012-04-29,57,0
CS3928,2012-04-30,66,0
CS4043,2011-10-24,84,0
CS5742,2011-08-16,53,0
CS3641,2011-10-24,84,0
CS3071,2012-08-13,51,0
CS3341,2012-12-13,73,0
CS4428,2012-05-12,80,0
CS4074,2011-07-23,81,0
CS5650,2011-06-14,62,0
CS3100,2014-05-09,87,0
CS3332,2014-12-30,81,0
CS5187,2012-02-26,48,0
CS5952,2011-06-05,99,0
CS1471,2011-09-03,58,0
CS5181,2012-04-03,96,0
CS1590,2014-09-07,63,0
CS3819,2014-06-18,36,0
CS2356,2013-06-05,47,0
CS2600,2012-10-26,92,0
CS2311,2013-12-14,38,1
CS1749,2013-02-25,64,0
CS1164,2011-09-22,70,0
CS5367,2011-12-05,70,1
CS4735,2012-05-01,43,0
CS3475,2012-02-21,92,1
CS1255,2011-12-20,49,0
CS5709,2013-06-06,55,0
CS5467,2011-05-21,67,0
CS3568,2014-03-28,83,0
CS4388,2013-10-21,67,0
CS3251,2011-10-03,47,0
CS1959,2013-08-20,96,1
CS1244,2011-07-14,46,0
CS4205,2012-12-13,44,0
CS1201,2014-01-20,98,0
CS1316,2011-05-21,53,0
CS4694,2012-07-21,103,0
CS5703,2012-03-02,63,0
CS1562,2012-06-06,47,0
CS3501,2011-08-14,83,1
CS1233,2012-06-10,93,1
CS5919,2013-03-05,55,0
CS6092,2014-01-27,45,0
CS4782,2013-04-24,84,0
CS1523,2013-11-24,100,0
CS5465,2012-09-25,75,0
CS4716,2011-07-04,37,0
CS5275,2013-11-04,48,0
CS2652,2014-08-25,81,1
CS4237,2012-02-02,35,0
CS3911,2014-07-29,49,0
CS4371,2014-01-25,62,0
CS3165,2014-03-20,62,0
CS3293,2012-06-14,68,0
CS4653,2013-02-14,44,0
CS3431,2011-09-10,44,0
CS5415,2013-12-10,95,0
CS2843,2012-05-27,68,0
CS2729,2011-10-15,54,0
CS4975,2014-11-06,53,0
CS5207,2011-12-20,57,0
CS3782,2013-07-04,46,1
CS5186,2012-10-23,45,0
CS4368,2014-07-19,40,0
CS2269,2013-12-05,36,0
CS5532,2014-12-27,45,0
CS3355,2014-04-24,43,0
CS1551,2012-01-08,98,0
CS4103,2014-06-19,98,0
CS5464,2014-11-07,58,0
CS4086,2013-03-23,43,0
CS3296,2012-01-21,42,0
CS4023,2014-02-01,83,0
CS2685,2013-10-30,96,0
CS3508,2012-01-26,90,0
CS1438,2015-02-08,94,0
CS1399,2012-11-13,45,1
CS2897,2013-08-06,81,0
CS3826,2014-03-29,98,0
CS1527,2014-10-15,104,0
CS3414,2012-01-13,93,0
CS2505,2012-10-17,96,0
CS5482,2013-11-14,68,1
CS4425,2013-11-16,68,0
CS1123,2013-10-21,46,0
CS1442,2014-04-20,89,0
CS3572,2014-01-17,63,1
CS5630,2013-06-19,68,1
CS5522,2012-12-28,79,0
CS5624,2011-07-05,56,0
CS3688,2015-03-01,36,0
CS3511,2012-11-04,86,0
CS4094,2012-12-27,99,0
CS3617,2012-09-12,62,0
CS5387,2013-12-15,77,0
CS2666,2011-08-26,75,0
CS1865,2014-12-02,93,1
CS3701,2011-07-18,76,0
CS2942,2012-07-07,52,0
CS5775,2012-11-27,77,0
CS4873,2011-07-11,54,0
CS5813,2012-11-05,61,0
CS3472,2011-08-26,57,0
CS2026,2012-06-24,64,1
CS4181,2012-07-23,49,0
CS3154,2012-06-23,37,0
CS1752,2014-05-25,68,0
CS1634,2014-08-15,103,0
CS3454,2011-07-23,64,0
CS2678,2011-08-25,43,0
CS2743,2012-10-01,92,0
CS5171,2015-03-10,53,0
CS3807,2012-06-17,98,0
CS5310,2015-03-09,52,0
CS1629,2014-09-24,53,0
CS1900,2013-09-14,41,1
CS2255,2014-04-24,83,0
CS1708,2014-08-28,95,1
CS3607,2011-06-26,73,0
CS2013,2014-11-20,54,0
CS2900,2011-11-08,102,0
CS3336,2012-08-12,53,0
CS2018,2012-09-02,68,0
CS4938,2014-05-09,86,0
CS3408,2014-07-23,35,0
CS2998,2013-02-08,47,0
CS6034,2013-01-04,71,0
CS5522,2014-10-05,82,0
CS3807,2014-01-02,41,0
CS1824,2011-10-31,59,0
CS4067,2013-10-01,90,0
CS5909,2014-04-23,44,0
CS3476,2013-10-13,64,0
CS5157,2013-05-11,96,0
CS2390,2012-05-24,78,0
CS4022,2012-11-20,93,0
CS5444,2013-11-03,72,0
CS4612,2011-06-11,42,0
CS3729,2013-09-11,43,0
CS2427,2015-03-15,89,0
CS2551,2014-06-18,80,1
CS3741,2012-03-20,102,0
CS5779,2013-05-13,93,0
CS1219,2012-07-29,39,0
CS3847,2013-01-29,69,0
CS5992,2013-03-18,71,0
CS4807,2014-12-22,61,0
CS2065,2014-05-13,38,0
CS1803,2014-05-18,87,1
CS4706,2014-07-31,78,0
CS5643,2013-07-23,66,0
CS3477,2012-11-17,55,0
CS3108,2012-02-18,46,0
CS2474,2014-08-22,83,0
CS4630,2014-07-26,68,0
CS5779,2013-09-03,83,0
CS2736,2014-11-13,73,0
CS2287,2011-12-15,76,0
CS5546,2011-06-04,62,0
CS1267,2011-08-30,52,0
CS5311,2012-03-04,53,0
CS2214,2011-09-24,64,0
CS3469,2013-07-18,90,0
CS3029,2012-09-10,55,0
CS1759,2012-08-01,90,1
CS3190,2012-08-13,55,0
CS4375,2011-05-25,41,0
CS3105,2012-08-24,48,1
CS5520,2012-09-06,58,0
CS2275,2015-02-14,44,0
CS2250,2013-09-22,42,0
CS3346,2013-02-09,102,0
CS3978,2012-11-20,79,0
CS1825,2013-06-06,101,0
CS2534,2012-10-11,104,0
CS2382,2012-02-26,91,0
CS5000,2014-12-25,69,0
CS3013,2012-03-13,61,0
CS3205,2013-06-25,100,0
CS4498,2014-10-12,46,0
CS1463,2014-11-08,68,0
CS5444,2011-12-31,41,0
CS3571,2011-10-08,83,0
CS2546,2014-05-21,65,0
CS2789,2013-03-04,36,0
CS5971,2011-12-22,72,0
CS1855,2012-01-04,43,0
CS5860,2011-08-27,44,0
CS1595,2012-05-06,57,0
CS4125,2012-05-04,103,0
CS5751,2014-04-03,75,0
CS2793,2013-08-31,69,0
CS5618,2012-12-01,41,0
CS1614,2012-10-27,51,0
CS4564,2014-05-13,56,0
CS1357,2014-06-21,57,0
CS5050,2012-07-18,76,0
CS1143,2011-10-03,99,1
CS4065,2012-08-07,39,0
CS2277,2013-03-10,54,0
CS5730,2013-09-27,82,0
CS4193,2014-08-18,59,0
CS2401,2013-04-10,38,0
CS2682,2011-09-08,83,1
CS4692,2013-11-28,72,0
CS1811,2013-04-13,53,0
CS2748,2012-06-13,74,1
CS2881,2013-05-13,69,0
CS2317,2012-03-02,69,0
CS1145,2014-07-08,88,1
CS5807,2013-04-03,91,1
CS2736,2011-11-01,94,0
CS1781,2012-12-10,86,0
CS4993,2012-10-12,50,0
CS2988,2013-04-12,67,0
CS2860,2011-06-22,104,0
CS4117,2015-01-03,58,0
CS4637,2012-09-26,81,1
CS1402,2013-01-23,97,0
CS1297,2011-11-07,44,0
CS3504,2013-06-12,71,1
CS2787,2014-03-11,63,0
CS5640,2013-11-19,48,0
CS3889,2012-03-25,96,0
CS3213,2011-07-14,68,0
CS3933,2012-10-13,68,0
CS3159,2012-04-16,97,0
CS4951,2011-10-14,56,0
CS1436,2013-12-28,105,0
CS3822,2012-12-08,65,0
CS4021,2012-10-31,85,0
CS3114,2014-07-01,36,0
CS5115,2015-01-20,50,1
CS5811,2011-07-05,55,1
CS2406,2012-10-11,58,0
CS4485,2013-12-28,40,0
CS4982,2014-02-23,75,0
CS5097,2013-02-03,39,0
CS5374,2014-12-13,59,0
CS3676,2012-08-29,58,0
CS4396,2012-01-22,61,0
CS2243,2014-08-12,76,0
CS1659,2013-06-08,39,0
CS2142,2013-08-05,85,0
CS1639,2014-04-24,75,0
CS1467,2013-05-26,44,0
CS4550,2011-05-30,103,0
CS2597,2012-03-30,79,0
CS6068,2013-06-19,49,0
CS4000,2012-07-05,63,0
CS1335,2012-04-08,88,0
CS1914,2014-06-13,88,1
CS4400,2012-03-12,68,0
CS4187,2013-11-04,90,0
CS6029,2012-05-26,90,1
CS1656,2015-01-24,102,0
CS1921,2012-02-23,83,0
CS2153,2012-06-08,99,0
CS1378,2012-03-27,85,0
CS2480,2011-10-19,35,0
CS4181,2014-01-31,79,0
CS5021,2011-12-16,75,0
CS3548,2012-10-19,105,0
CS4158,2014-10-14,96,0
CS3041,2013-05-01,59,0
CS4244,2011-07-27,96,0
CS2399,2014-09-03,41,0
CS3039,2011-12-25,70,0
CS3812,2014-01-01,50,1
CS2210,2012-08-28,87,0
CS1170,2013-03-26,44,0
CS5859,2011-11-05,78,0
CS2258,2013-10-12,41,1
CS4869,2013-10-11,41,0
CS1530,2012-10-20,84,0
CS5678,2012-01-11,77,0
CS2186,2015-01-02,54,0
CS3442,2014-06-17,50,0
CS4786,2011-09-15,91,0
CS5976,2011-10-26,62,0
CS5095,2015-01-26,69,0
CS1635,2013-06-28,68,1
CS1967,2013-04-25,55,0
CS4116,2011-08-06,59,1
CS5711,2014-06-25,63,0
CS4875,2012-11-18,99,0
CS2748,2011-06-04,100,1
CS5525,2013-09-27,83,0
CS5424,2013-06-04,80,1
CS1954,2013-02-24,46,0
CS3203,2011-10-13,65,0
CS5845,2012-06-25,45,0
CS4362,2013-03-06,35,0
CS1338,2014-05-02,89,0
CS4847,2012-08-02,59,0
CS6055,2012-03-18,73,1
CS5779,2013-09-20,44,0
CS3470,2012-12-15,47,0
CS2328,2013-05-05,56,0
CS4563,2014-09-28,62,0
CS3059,2014-06-07,45,0
CS5212,2012-08-25,98,0
CS3755,2012-07-20,56,0
CS1537,2011-12-06,37,0
CS3234,2012-11-09,56,1
CS3084,2014-05-19,86,0
CS2207,2014-06-26,81,0
CS1217,2012-11-01,46,0
CS3821,2012-09-28,55,0
CS3918,2011-12-28,75,0
CS5287,2011-09-20,35,0
CS2363,2013-06-01,41,0
CS5894,2014-01-29,100,0
CS2127,2011-11-05,63,0
CS5633,2013-11-19,58,0
CS5291,2011-05-22,36,0
CS4198,2014-06-15,61,0
CS5891,2013-07-31,86,0
CS2209,2013-05-06,63,0
CS5160,2011-08-08,94,1
CS5813,2013-04-22,87,0
CS4375,2015-02-17,48,0
CS1356,2014-12-26,66,0
CS2947,2013-08-31,88,0
CS2275,2012-05-05,92,0
CS4172,2013-02-01,84,0
CS2470,2013-05-26,79,0
CS1424,2011-10-13,70,0
CS6056,2014-02-25,78,0
CS1862,2011-12-18,38,0
CS3904,2012-03-17,66,0
CS4179,2012-05-17,35,0
CS4096,2011-12-24,102,0
CS5350,2013-05-29,51,0
CS4731,2013-04-07,52,0
CS4972,2014-04-10,45,0
CS5166,2011-07-24,64,0
CS1836,2013-06-05,88,0
CS5010,2011-06-29,73,0
CS2712,2012-06-04,42,0
CS4276,2013-08-23,65,1
CS1238,2014-07-17,65,0
CS4064,2013-03-26,66,0
CS4804,2015-02-02,61,0
CS1455,2012-07-10,97,0
CS1363,2011-10-26,54,0
CS2167,2011-09-14,90,0
CS5519,2012-09-24,105,0
CS2526,2013-05-06,50,0
CS6017,2011-08-11,85,0
CS1222,2011-12-12,37,0
CS1708,2014-08-05,95,1
CS1286,2014-06-21,76,1
CS1881,2013-03-08,71,1
CS5635,2013-10-03,48,0
CS4952,2011-06-27,74,1
CS1836,2013-09-17,92,0
CS2327,2013-01-09,87,0
CS1443,2013-03-12,98,1
CS3026,2015-02-10,55,0
CS5508,2012-12-04,41,1
CS1783,2011-06-06,81,0
CS1292,2014-03-16,84,0
CS2563,2015-03-15,41,0
CS1203,2012-08-29,99,1
CS3880,2012-02-01,44,1
CS3523,2013-09-01,56,0
CS3016,2012-11-29,74,0
CS5277,2014-08-30,37,1
CS3705,2013-08-28,93,0
CS2027,2013-02-26,52,0
CS1788,2011-09-01,53,0
CS2984,2015-01-24,43,0
CS5851,2011-07-13,58,0
CS1723,2013-04-30,105,0
CS4146,2013-04-07,74,0
CS2946,2015-03-05,57,0
CS1836,2012-08-19,81,0
CS4333,2011-09-17,92,0
CS1855,2014-02-10,85,0
CS3759,2012-12-31,63,0
CS4161,2014-09-09,73,0
CS5203,2012-02-21,46,0
CS5708,2014-04-08,64,0
CS5475,2012-11-28,55,0
CS6091,2014-01-16,48,0
CS2274,2011-07-31,45,0
CS3509,2012-02-22,104,0
CS3251,2011-05-31,60,0
CS4224,2013-07-22,46,0
CS3261,2011-06-23,44,0
CS4584,2013-10-22,64,0
CS2777,2012-06-08,102,0
CS2977,2012-03-10,72,0
CS3786,2012-02-09,91,0
CS1162,2012-05-25,99,0
CS4179,2014-12-19,92,0
CS5248,2011-12-26,59,0
CS3341,2014-05-17,75,0
CS3124,2013-12-05,89,0
CS5009,2013-05-22,92,0
CS2741,2013-05-31,44,1
CS5054,2012-04-22,60,0
CS1257,2013-11-02,75,0
CS1969,2012-06-20,73,0
CS1210,2012-12-03,77,0
CS1996,2012-09-06,81,1
CS2741,2014-12-17,54,1
CS3594,2015-01-10,71,1
CS1357,2012-09-12,78,0
CS2787,2011-12-23,86,0
CS2814,2015-02-21,39,0
CS2375,2014-06-03,39,0
CS4166,2012-02-28,57,0
CS3868,2013-06-11,39,0
CS2432,2014-04-21,58,0
CS4264,2011-11-10,100,0
CS2725,2011-10-14,73,0
CS5100,2012-10-29,62,0
CS3117,2012-02-06,53,0
CS4463,2013-07-02,38,0
CS5567,2013-04-21,84,0
CS2556,2014-01-20,38,1
CS3117,2013-12-17,77,0
CS4613,2014-12-03,62,1
CS1139,2012-09-10,45,0
CS4249,2013-06-15,35,0
CS3784,2012-02-04,101,0
CS1508,2014-11-10,102,0
CS5870,2012-08-24,72,0
CS2186,2014-11-07,59,0
CS3334,2013-06-13,60,0
CS2170,2012-06-22,103,0
CS4415,2012-09-15,79,0
CS1192,2011-06-19,105,0
CS2707,2014-10-22,67,0
CS2691,2013-06-21,48,1
CS1367,2011-10-23,48,0
CS4048,2012-10-27,63,0
CS3161,2014-07-29,74,0
CS5104,2014-08-18,60,0
CS1638,2012-08-19,91,0
CS3637,2014-02-11,54,0
CS4263,2011-12-09,95,0
CS3571,2013-05-28,65,0
CS5268,2012-05-04,76,0
CS4925,2012-01-06,93,0
CS1858,2012-08-21,91,0
CS4010,2015-03-05,85,0
CS3018,2012-09-30,46,0
CS6081,2012-09-12,90,1
CS2179,2011-10-04,79,0
CS1544,2014-12-24,49,1
CS6093,2013-02-25,74,1
CS2914,2013-03-06,41,1
CS1581,2012-05-03,82,0
CS5432,2013-06-11,51,0
CS2784,2013-04-12,44,0
CS3532,2011-11-17,45,0
CS5783,2014-07-04,91,0
CS3277,2012-07-24,94,0
CS3754,2012-10-31,67,0
CS2872,2014-12-24,84,0
CS5260,2015-03-10,73,1
CS4658,2011-08-04,91,0
CS2889,2014-05-13,84,1
CS1425,2013-04-01,36,0
CS3817,2011-06-07,51,0
CS2832,2013-05-26,91,0
CS5097,2011-12-26,35,0
CS4438,2013-02-26,63,1
CS2610,2014-05-14,104,0
CS2743,2013-02-28,64,0
CS4287,2013-09-28,91,0
CS1986,2014-04-01,100,0
CS4066,2012-03-06,59,0
CS1679,2012-07-22,71,0
CS3002,2011-12-12,53,0
CS2476,2012-03-19,61,0
CS5932,2012-05-07,78,0
CS2866,2011-10-24,68,0
CS4722,2014-04-08,101,0
CS4875,2012-10-04,96,0
CS3833,2013-04-10,41,0
CS5936,2012-05-31,50,0
CS2276,2013-03-28,100,1
CS4698,2011-06-26,100,0
CS5513,2013-05-25,95,0
CS5185,2011-05-17,56,0
CS4410,2012-09-07,98,0
CS2191,2013-08-10,60,0
CS4048,2011-06-06,83,0
CS1964,2014-12-27,37,1
CS3657,2014-08-19,41,0
CS6009,2012-02-23,46,1
CS4199,2014-10-15,46,0
CS4697,2012-11-25,55,0
CS4905,2013-04-07,40,0
CS3675,2014-09-09,65,0
CS2236,2013-01-19,36,0
CS2545,2013-03-01,40,0
CS3561,2014-12-26,71,0
CS2316,2015-01-12,61,0
CS4278,2013-08-20,62,0
CS5616,2014-05-25,36,0
CS3990,2013-09-09,71,0
CS1996,2013-02-13,91,1
CS1133,2012-04-01,61,0
CS5141,2011-12-03,71,1
CS2138,2011-05-29,91,0
CS1227,2015-01-14,76,0
CS5434,2013-08-12,103,0
CS2534,2012-12-22,95,0
CS1439,2012-04-30,97,0
CS5802,2015-03-12,102,0
CS1244,2013-08-21,81,0
CS4603,2014-08-14,41,1
CS5783,2013-05-18,49,0
CS5606,2011-09-04,42,0
CS1166,2012-01-28,75,0
CS5154,2014-01-20,48,0
CS3374,2014-08-26,50,0
CS4650,2013-05-09,67,0
CS4676,2014-06-12,61,0
CS1602,2014-01-31,36,0
CS1358,2014-11-28,39,0
CS5495,2012-10-24,98,0
CS2992,2014-08-17,50,1
CS5710,2013-11-01,65,0
CS4566,2014-09-15,98,1
CS3006,2013-07-22,76,0
CS1513,2014-09-27,70,0
CS1851,2013-04-08,39,0
CS1786,2013-06-24,52,0
CS2854,2012-10-28,54,1
CS1819,2013-07-30,90,0
CS4362,2012-06-29,58,0
CS2602,2014-02-27,70,0
CS1161,2012-11-08,55,0
CS4654,2011-12-10,73,0
CS5369,2014-12-25,89,0
CS3564,2013-04-24,76,0
CS4599,2012-10-31,55,0
CS5338,2012-01-05,95,0
CS2414,2014-02-21,103,1
CS3338,2014-01-24,58,0
CS5976,2013-05-28,49,0
CS2712,2013-07-04,78,0
CS3066,2011-10-16,82,0
CS4502,2012-03-05,83,0
CS4723,2011-09-18,105,0
CS4837,2013-08-04,60,0
CS4998,2012-08-31,52,0
CS2043,2014-01-05,93,0
CS2330,2011-12-18,103,0
CS5150,2014-09-13,86,0
CS4663,2013-01-15,38,0
CS5627,2014-06-13,35,0
CS4665,2014-06-27,61,0
CS5941,2013-07-19,47,0
CS3290,2011-10-27,103,0
CS5354,2013-05-29,47,0
CS1160,2014-10-29,39,1
CS3436,2013-12-19,79,0
CS2386,2013-12-27,96,1
CS1848,2013-03-08,91,0
CS5813,2011-09-29,91,0
CS3899,2013-03-21,69,0
CS5501,2011-10-25,79,0
CS2885,2011-08-05,38,0
CS4967,2014-09-01,49,0
CS5755,2014-07-06,51,0
CS3258,2014-10-30,84,0
CS3565,2015-02-19,91,0
CS5529,2011-07-24,92,0
CS2998,2012-04-14,91,0
CS2360,2011-10-27,53,0
CS1386,2012-06-08,36,0
CS4984,2011-10-30,50,0
CS2998,2014-08-01,89,0
CS1955,2012-10-04,61,0
CS5187,2012-11-03,62,0
CS3253,2012-04-02,35,0
CS5282,2012-02-15,50,0
CS2467,2015-02-03,43,0
CS1256,2013-09-27,71,0
CS4039,2011-11-03,103,0
CS6023,2012-03-12,65,0
CS1956,2013-05-25,72,0
CS1549,2015-02-19,81,0
CS4389,2013-05-02,63,1
CS5661,2014-05-01,41,0
CS2777,2014-06-04,71,0
CS1712,2011-07-18,82,0
CS2419,2012-05-29,100,0
CS2912,2014-03-13,40,0
CS4005,2013-07-12,55,0
CS1906,2012-06-03,101,0
CS5407,2014-10-26,42,0
CS5951,2012-10-28,67,1
CS5914,2011-09-20,95,0
CS3020,2011-10-02,100,0
CS1273,2013-02-21,57,0
CS1200,2014-03-01,82,0
CS1754,2011-05-20,86,0
CS5306,2013-03-30,49,0
CS2714,2014-12-21,53,0
CS4415,2014-01-26,36,0
CS5203,2012-10-31,64,0
CS1740,2011-07-31,69,1
CS1736,2013-03-13,97,1
CS5921,2013-05-07,84,0
CS4521,2014-07-24,99,0
CS5603,2013-10-10,93,1
CS3356,2014-09-29,56,0
CS4656,2014-06-20,51,0
CS1348,2013-01-11,41,0
CS2424,2015-02-14,85,0
CS3214,2014-02-14,69,0
CS1723,2012-10-14,101,0
CS1755,2013-12-19,94,0
CS5082,2012-01-16,93,0
CS2286,2011-07-19,66,1
CS6000,2014-09-15,75,0
CS5782,2014-04-24,50,1
CS1421,2013-11-26,98,0
CS3622,2015-03-03,101,0
CS2824,2012-05-19,60,1
CS2292,2014-11-03,64,1
CS3244,2014-08-08,102,1
CS1914,2013-04-18,43,1
CS4955,2014-08-29,62,0
CS5322,2015-01-22,50,0
CS5878,2012-06-30,70,0
CS2831,2012-01-19,37,0
CS5054,2012-10-29,78,0
CS3630,2012-04-01,44,0
CS1783,2013-10-17,75,0
CS5820,2014-02-03,37,0
CS2747,2013-02-20,94,0
CS5101,2011-07-23,49,0
CS4673,2013-09-09,62,0
CS1236,2012-01-07,105,0
CS3055,2014-09-22,76,0
CS2417,2014-02-20,64,0
CS2906,2013-08-15,80,1
CS4912,2011-05-20,69,0
CS2496,2011-09-01,37,0
CS3713,2012-02-21,61,0
CS1874,2012-05-02,78,0
CS4798,2014-07-04,94,1
CS3684,2012-01-04,49,0
CS2205,2012-09-12,92,0
CS2415,2012-01-10,97,0
CS1766,2014-03-09,37,0
CS5330,2014-02-04,39,0
CS4656,2012-07-07,86,0
CS1280,2013-07-09,104,0
CS2495,2014-11-09,39,0
CS2781,2015-01-17,62,0
CS5413,2012-08-18,60,0
CS1772,2015-01-22,90,1
CS2909,2013-09-27,79,0
CS4210,2014-07-06,47,0
CS3325,2012-07-28,105,0
CS6068,2012-11-08,56,0
CS3577,2012-10-11,66,0
CS4885,2011-05-22,36,1
CS2851,2012-08-26,85,0
CS5201,2015-02-14,53,0
CS2738,2013-08-09,41,0
CS1717,2015-01-26,38,0
CS3614,2013-09-02,45,0
CS2513,2014-01-03,65,0
CS5665,2013-07-04,58,0
CS5367,2012-10-08,101,1
CS1879,2011-09-19,82,0
CS3760,2014-04-29,65,0
CS4876,2014-03-04,84,0
CS3161,2014-04-30,45,0
CS5543,2013-08-06,101,0
CS5990,2014-09-30,100,0
CS5901,2013-12-03,71,0
CS5497,2012-12-09,52,0
CS2888,2012-02-02,91,0
CS2189,2014-04-06,47,0
CS2754,2013-09-09,102,0
CS4596,2013-10-05,38,0
CS5349,2011-08-31,41,0
CS5609,2013-04-19,99,0
CS5866,2012-07-24,97,0
CS2249,2014-09-24,51,0
CS3836,2013-05-14,70,0
CS1742,2015-01-05,53,1
CS1560,2014-01-01,83,0
CS3588,2013-06-15,85,0
CS3643,2011-09-15,69,0
CS5251,2014-01-26,44,0
CS2746,2014-02-17,48,0
CS4727,2014-11-19,64,1
CS4360,2013-03-16,104,0
CS4057,2012-11-20,78,0
CS4008,2014-10-13,92,0
CS2164,2011-06-16,79,0
CS6046,2011-08-17,75,0
CS2425,2012-05-27,81,0
CS5248,2014-12-11,77,0
CS5420,2014-02-12,53,0
CS1954,2015-03-11,105,0
CS6041,2012-03-11,70,0
CS5405,2012-12-07,76,0
CS1383,2012-05-20,41,0
CS4981,2012-02-16,72,0
CS5029,2014-11-24,38,0
CS3485,2012-05-26,85,1
CS2459,2013-11-16,54,1
CS4773,2014-01-30,86,0
CS4491,2014-08-16,104,0
CS1250,2014-06-13,78,0
CS2430,2014-03-16,53,0
CS2404,2013-08-18,85,1
CS2434,2012-09-21,75,1
CS1581,2011-10-07,54,0
CS2138,2011-10-11,81,0
CS4073,2011-12-07,57,0
CS5328,2012-07-02,59,0
CS4988,2013-08-28,85,1
CS4209,2014-06-03,81,0
CS2499,2013-02-18,54,0
CS4649,2012-03-13,57,0
CS3730,2013-08-10,38,1
CS5974,2014-12-02,72,0
CS5492,2012-09-07,53,0
CS2622,2014-07-29,79,0
CS4817,2012-07-10,87,0
CS4725,2014-09-08,39,0
CS1951,2011-12-15,40,0
CS1444,2012-10-20,37,0
CS3457,2011-09-13,74,0
CS1752,2012-06-02,99,0
CS2927,2012-03-27,70,0
CS3088,2012-05-02,77,0
